profile_num,profile_label,scenario,quarter,E_L,P99_L,P99_E_ratio,var_tau,h_bar,follow_rate,p0_eff_mean
1,bigfour_continental,G0,4,561.84,1643.7099999999994,2.925583796098532,0.03171530549852,0.6616997269604069,0.7447225000000001,0.8322811252566599
1,bigfour_continental,G0,5,543.365,1656.0,3.047675135498238,0.03148190897194551,0.6533329591521698,0.7457525000000002,0.8333314096262453
1,bigfour_continental,G0,6,582.23,1717.02,2.9490407570891226,0.031218914842828197,0.6454223113508614,0.7475225000000001,0.8345148832072731
1,bigfour_continental,G0,7,558.11,1551.2199999999998,2.7794162441095835,0.031040521999540452,0.6378351695917062,0.7484975,0.835317651002068
1,bigfour_continental,G0,8,540.655,1696.1899999999998,3.1372871794397534,0.030745878500425993,0.6307919407901603,0.7492975,0.8366435467480831
1,bigfour_continental,G0,9,555.595,1682.2099999999998,3.027763028824953,0.03042665513347897,0.6237035823709997,0.7525825,0.8380800518993448
1,bigfour_continental,G0,10,559.715,1719.2199999999998,3.071598938745611,0.03014142234051204,0.6175819935874108,0.7545649999999999,0.8393635994676959
1,bigfour_continental,G0,11,545.715,1696.3499999999997,3.108490695692806,0.02987619763413486,0.6113241397012803,0.7557275000000001,0.8405571106463932
1,bigfour_continental,G0,12,541.83,1729.3099999999997,3.191609914548843,0.02947458990824923,0.6054908563562607,0.757635,0.8423643454128785
1,bigfour_continental,G0,13,598.755,1716.0,2.8659468396923615,0.02905680822082318,0.5998774969434514,0.7596749999999999,0.8442443630062958
1,bigfour_continental,G0,14,535.04,1699.2699999999998,3.1759681519138754,0.028737773951147644,0.5947438438289683,0.7634225000000001,0.8456800172198357
1,bigfour_continental,G0,15,596.49,1726.07,2.893711545876712,0.02849303251716928,0.5896777207443451,0.7645625000000001,0.8467813536727382
1,bigfour_continental,G0,16,555.595,1617.8699999999992,2.911959250893185,0.028177884692725384,0.5851969903476286,0.7672999999999999,0.8481995188827358
1,bigfour_continental,G0,17,539.695,1732.4499999999996,3.2100538266984118,0.027914476154326424,0.5810759357781583,0.7686725,0.8493848573055311
1,bigfour_continental,G0,18,571.375,1605.6999999999994,2.8102384598556105,0.027641382079413315,0.5767114940597875,0.768965,0.85061378064264
1,bigfour_continental,G0,19,604.795,1646.099999999999,2.7217486917054523,0.027292451425953147,0.5729078415897602,0.770895,0.8521839685832109
1,bigfour_continental,G0,20,607.085,1747.08,2.8778177685167643,0.026937924317823,0.5691411427901281,0.7738175000000002,0.8537793405697965
1,bigfour_continental,G1,1,550.005,1483.6599999999994,2.6975391132807873,0.03190582254434348,0.6911001861007402,0.6306075,0.7205672920770604
1,bigfour_continental,G1,2,587.465,1527.02,2.599337832892172,0.03210797106172891,0.6828695796428549,0.6308874999999999,0.7197789128592572
1,bigfour_continental,G1,3,573.175,1411.8499999999992,2.463209316526365,0.03220990321828955,0.6749717147168943,0.630235,0.7193813774486708
1,bigfour_continental,G1,4,576.56,1489.4799999999996,2.58339114749549,0.03226309474879318,0.6673979122257175,0.6316225,0.7191739304797065
1,bigfour_continental,G1,5,560.115,1514.09,2.7031770261464163,0.032167227281843264,0.6602529294147207,0.6304725000000001,0.7195478136008114
1,bigfour_continental,G1,6,594.775,1562.03,2.6262536253204996,0.03208063915342386,0.6534258417771411,0.6309049999999999,0.7198855073016469
1,bigfour_continental,G1,7,574.775,1442.1,2.5089817754773605,0.032003727747006765,0.6470122247387343,0.6315700000000001,0.7201854617866736
1,bigfour_continental,G1,8,562.585,1547.1299999999999,2.750037772069998,0.03184692680386021,0.6409257577183542,0.63099,0.7207969854649451
1,bigfour_continental,G1,9,576.7,1577.07,2.7346453962198716,0.031600752600763206,0.6348559976963277,0.634345,0.7217570648570235
1,bigfour_continental,G1,10,581.75,1557.2799999999997,2.676888697894284,0.03144670461697257,0.6295500225765912,0.63458,0.722357851993807
1,bigfour_continental,G1,11,571.665,1534.1999999999998,2.6837396027393665,0.031234870702599858,0.6241572013822559,0.63691,0.7231840042598605
1,bigfour_continental,G1,12,569.53,1569.3699999999997,2.755552824258599,0.030945897559723153,0.6190375480573171,0.6372775,0.7243109995170798
1,bigfour_continental,G1,13,618.08,1532.03,2.4786920786953144,0.030656805520700273,0.6141554560616129,0.63803,0.725438458469269
1,bigfour_continental,G1,14,567.775,1556.07,2.7406455021795604,0.030496483640553917,0.6096047146335467,0.6413,0.7260637138018398
1,bigfour_continental,G1,15,618.535,1570.6299999999994,2.5392742528717043,0.03034968087665368,0.6052293861278034,0.6406925,0.7266362445810506
1,bigfour_continental,G1,16,583.91,1505.1799999999998,2.5777602712746828,0.030123810599479713,0.6011834335927528,0.6430625000000001,0.7275171386620292
1,bigfour_continental,G1,17,570.35,1618.2599999999998,2.8373104234242126,0.029930764281426957,0.5975571788185308,0.644435,0.7282700193024348
1,bigfour_continental,G1,18,601.4,1478.06,2.457698703026272,0.029733157746269754,0.593795659940893,0.64369,0.729040684789548
1,bigfour_continental,G1,19,632.79,1531.2399999999998,2.419823322113181,0.02949979218896937,0.5904931711870958,0.64579,0.7299508104630195
1,bigfour_continental,G1,20,632.73,1600.0,2.5287247325083366,0.029219982208691403,0.5873358058397842,0.646695,0.7310420693861036
1,bigfour_continental,G2,1,567.085,1309.3499999999997,2.308913125898233,0.03198491131358079,0.6966718098568481,0.46413000000000004,0.5540452660592576
1,bigfour_continental,G2,2,586.06,1314.2999999999997,2.2426031464355183,0.03238711567097756,0.6937019504228165,0.46325500000000003,0.5528386529870672
1,bigfour_continental,G2,3,582.415,1246.02,2.1394023162178173,0.032709885899200125,0.6907375980304903,0.4625325,0.5518703423023996
1,bigfour_continental,G2,4,581.595,1249.6599999999994,2.1486773442000007,0.032982729020087496,0.6879405721284383,0.4621725,0.5510518129397375
1,bigfour_continental,G2,5,566.87,1253.04,2.2104538959549807,0.03318016117332019,0.6852024045258611,0.45996250000000005,0.5504595164800395
1,bigfour_continental,G2,6,589.745,1302.4999999999995,2.208581675130776,0.033327139997307825,0.6825786596314282,0.4584025,0.5500185800080766
1,bigfour_continental,G2,7,577.85,1203.6099999999994,2.082910789997403,0.033529049278547454,0.6801026826745442,0.45850499999999994,0.5494128521643576
1,bigfour_continental,G2,8,562.365,1264.11,2.2478461497426045,0.03357049237230682,0.6776838182511699,0.45731499999999997,0.5492885228830796
1,bigfour_continental,G2,9,576.095,1314.09,2.2810300384485194,0.03360598207124735,0.6753843852073754,0.45941249999999995,0.549182053786258
1,bigfour_continental,G2,10,575.035,1303.05,2.2660359804185832,0.03373743972842431,0.6734470611135915,0.4575725,0.5487876808147271
1,bigfour_continental,G2,11,567.78,1230.3999999999996,2.1670365282327655,0.033789228127509986,0.671278470820662,0.457945,0.5486323156174702
1,bigfour_continental,G2,12,569.11,1291.2399999999998,2.2688759642248417,0.03382464814490797,0.6692519125644091,0.45732,0.5485260555652761
1,bigfour_continental,G2,13,604.86,1251.2899999999997,2.0687266474886745,0.033820980005299796,0.6674328180748287,0.45618749999999997,0.5485370599841006
1,bigfour_continental,G2,14,569.825,1269.09,2.2271574606238755,0.03382745694275168,0.6656819149927952,0.45791250000000006,0.548517629171745
1,bigfour_continental,G2,15,603.455,1356.03,2.2471103893413757,0.033872763943207734,0.664029125549981,0.4571725,0.5483817081703768
1,bigfour_continental,G2,16,580.075,1271.2299999999998,2.191492479420764,0.0339821320390308,0.6624866984381095,0.45677750000000006,0.5480536038829077
1,bigfour_continental,G2,17,563.785,1288.7299999999993,2.285853649884263,0.03396486238882334,0.6609432168068369,0.45793999999999996,0.5481054128335301
1,bigfour_continental,G2,18,594.185,1231.03,2.0717958211668086,0.03397033171126782,0.6594593069939003,0.4571975,0.5480890048661966
1,bigfour_continental,G2,19,619.165,1352.08,2.183715164778371,0.033947585842633105,0.6582547130316542,0.4563775,0.5481572424721007
1,bigfour_continental,G2,20,612.29,1303.2599999999998,2.1285012004115695,0.03390352652310865,0.6569012983583238,0.45569499999999996,0.5482894204306741
2,bank_international,baseline,1,410.38,622.0699999999999,1.5158389785077244,0.06223681310290215,0.799552705071801,0.0,0.0
2,bank_international,baseline,2,414.295,647.03,1.5617615467239525,0.06171679906853436,0.7994596419753006,0.0,0.0
2,bank_international,baseline,3,394.375,589.02,1.493553090332805,0.06119466961059037,0.7993619598799947,0.0,0.0
2,bank_international,baseline,4,398.65,676.1599999999999,1.6961244199172203,0.06064238617229736,0.7995634928011035,0.0,0.0
2,bank_international,baseline,5,407.655,629.2899999999997,1.5436827709705505,0.06018922445985366,0.7996129251900601,0.0,0.0
2,bank_international,baseline,6,392.815,642.01,1.6343825974059036,0.05974511181331248,0.7995480800224267,0.0,0.0
2,bank_international,baseline,7,411.73,621.1299999999999,1.5085857236538505,0.05936549038864577,0.7996356692031971,0.0,0.0
2,bank_international,baseline,8,394.285,634.1699999999998,1.6084050876903757,0.0589653733708038,0.7995432631065252,0.0,0.0
2,bank_international,baseline,9,401.795,587.0799999999999,1.4611431202478873,0.05859326443656899,0.7995303303805593,0.0,0.0
2,bank_international,baseline,10,406.195,713.1099999999999,1.7555853715579954,0.05832922043731262,0.7994253844173462,0.0,0.0
2,bank_international,baseline,11,401.155,650.3199999999997,1.6211190188331188,0.058082845962819846,0.7993621921603932,0.0,0.0
2,bank_international,baseline,12,390.545,579.0899999999999,1.482774072129972,0.05769153154403213,0.7992808201459727,0.0,0.0
2,bank_international,baseline,13,407.51,660.0999999999999,1.619837549998773,0.0573177822173095,0.7992354887583372,0.0,0.0
2,bank_international,baseline,14,398.2,615.6299999999994,1.5460321446509278,0.056995530287019563,0.799329794961208,0.0,0.0
2,bank_international,baseline,15,399.925,614.1399999999999,1.5356379321122706,0.05656366334062108,0.7990678554358714,0.0,0.0
2,bank_international,baseline,16,402.71,638.1699999999998,1.5846887338283129,0.05624460271752906,0.7990659678937407,0.0,0.0
2,bank_international,baseline,17,406.475,704.2099999999998,1.7324804723537728,0.05585607812346735,0.7992444254061701,0.0,0.0
2,bank_international,baseline,18,393.405,601.2299999999998,1.5282723910473934,0.05572568126086929,0.7991205154244808,0.0,0.0
2,bank_international,baseline,19,393.8,579.2499999999998,1.4709243270695778,0.055550570713521825,0.7992392265365541,0.0,0.0
2,bank_international,baseline,20,392.34,635.0799999999999,1.618698068002243,0.05537617498579181,0.7991908966228312,0.0,0.0
2,bank_international,G0,1,441.565,1093.3799999999997,2.476147339576279,0.06188548787756076,0.7912092921191846,0.521435,0.6500809509142448
2,bank_international,G0,2,465.555,1032.5499999999995,2.217890474809635,0.06073918686598725,0.783068117871995,0.5296625,0.6548954151628535
2,bank_international,G0,3,448.37,1036.1999999999998,2.3110377589936877,0.05949875408662139,0.7751617388250639,0.53664,0.66010523283619
2,bank_international,G0,4,466.56,1213.08,2.600051440329218,0.05810225659303035,0.7677464416146,0.54531,0.6659705223092725
2,bank_international,G0,5,476.17,1201.3699999999997,2.5229854883759995,0.05684123227187303,0.760575189178588,0.5500575,0.6712668244581331
2,bank_international,G0,6,515.475,1184.3199999999988,2.2975314030748315,0.05554453014841858,0.7537313545939764,0.5577225,0.676712973376642
2,bank_international,G0,7,495.065,1022.1899999999998,2.0647591730378836,0.05427955343264399,0.7469666625421028,0.5645899999999999,0.6820258755828952
2,bank_international,G0,8,479.885,1151.2999999999997,2.3991164549840063,0.05311912704879723,0.740618269415813,0.570265,0.6868996663950517
2,bank_international,G0,9,501.19,1117.05,2.228795466789042,0.051935190438072334,0.7341715531206239,0.5788625000000001,0.6918722001600962
2,bank_international,G0,10,492.345,1127.4699999999996,2.289999898445195,0.05075937431703983,0.7283941543690945,0.58397,0.6968106278684327
2,bank_international,G0,11,490.87,1125.6399999999985,2.293152973292315,0.049737486023543775,0.7226099362050892,0.5913349999999999,0.7011025587011162
2,bank_international,G0,12,480.16,1112.7499999999993,2.317456681106296,0.04855588061641791,0.7168493463861959,0.59744,0.7060653014110447
2,bank_international,G0,13,516.855,1104.7499999999993,2.137446672664479,0.04740493458884343,0.7113862052230702,0.6030475,0.7108992747268575
2,bank_international,G0,14,484.995,1209.1399999999999,2.493097866988319,0.046322591343222363,0.7062579228869434,0.6110175,0.7154451163584661
2,bank_international,G0,15,523.145,1263.1399999999999,2.4145122289231473,0.045268496072296764,0.7011784321996103,0.6153875,0.7198723164963536
2,bank_international,G0,16,494.61,1104.2399999999989,2.2325468550979535,0.04419233794421504,0.6965698956281,0.6224325,0.7243921806342968
2,bank_international,G0,17,477.86,1166.11,2.4402753944669984,0.04314682537755349,0.6921752158713091,0.629135,0.7287833334142754
2,bank_international,G0,18,519.255,1188.8399999999983,2.289510933934191,0.04226511940995151,0.6875630637584615,0.6322625,0.7324864984782036
2,bank_international,G0,19,542.23,1150.1,2.121055640595319,0.041245616122892646,0.6834898507421618,0.6379075000000001,0.7367684122838508
2,bank_international,G0,20,540.35,1259.7299999999993,2.331322291107614,0.04032527718901306,0.6794164502106331,0.6420650000000001,0.740633835806145
2,bank_international,G1,1,434.245,883.8299999999992,2.0353256802035697,0.061990415405714046,0.793433015464371,0.3817625,0.5104316291611437
2,bank_international,G1,2,449.86,908.06,2.018539101053661,0.0609979148323049,0.7873936089466634,0.38795999999999997,0.5137068810533938
2,bank_international,G1,3,443.515,906.2599999999998,2.0433581727788233,0.05991681727731455,0.7816304721953543,0.39258249999999995,0.517274502984862
2,bank_international,G1,4,457.735,984.4099999999996,2.150611161479895,0.05869928194192129,0.7761914250929951,0.39948,0.5212923695916598
2,bank_international,G1,5,463.925,1008.5499999999995,2.173950530797003,0.057578059643423024,0.7708426285431821,0.40287000000000006,0.5249924031767041
2,bank_international,G1,6,490.805,1007.9499999999991,2.053666934933424,0.05646829745694738,0.7657590509854927,0.4076825,0.5286546183920737
2,bank_international,G1,7,478.495,898.02,1.8767594227734876,0.055327779743794825,0.7607725889943971,0.41332750000000007,0.5324183268454771
2,bank_international,G1,8,468.435,942.4199999999996,2.011847961830349,0.054251916988315066,0.7559377876693795,0.41700499999999996,0.5359686739385604
2,bank_international,G1,9,489.78,979.1999999999998,1.9992649761117234,0.0531729958119352,0.7510797347446858,0.4242825,0.5395291138206139
2,bank_international,G1,10,478.7,988.1899999999998,2.064320033423856,0.052098452777207205,0.7467769510678519,0.42869,0.5430751058352163
2,bank_international,G1,11,483.17,993.4499999999996,2.056108616015066,0.05111602395937418,0.7423815051567143,0.43422999999999995,0.5463171209340653
2,bank_international,G1,12,476.475,990.3899999999996,2.0785770502124974,0.050079621383374205,0.7379899577026475,0.4386,0.5497372494348651
2,bank_international,G1,13,506.73,954.1599999999999,1.8829751544214863,0.04904376400886624,0.7338321219567121,0.4420325,0.5531555787707414
2,bank_international,G1,14,485.71,978.0699999999999,2.0136912972761523,0.04809453677560599,0.7298031989671678,0.44805999999999996,0.5562880286405003
2,bank_international,G1,15,513.075,1025.1699999999998,1.9980899478633722,0.047123941147136555,0.7259472238751589,0.45234500000000005,0.5594909942144494
2,bank_international,G1,16,494.675,931.3799999999987,1.882811947238083,0.046206458012336776,0.7223352036376964,0.456345,0.5625186885592887
2,bank_international,G1,17,475.79,1032.1699999999998,2.169381449799281,0.045242055731901785,0.7189661815365327,0.4611425,0.5657012160847242
2,bank_international,G1,18,509.48,1028.209999999999,2.0181557666640475,0.0444014745034334,0.7153734390876934,0.4648225,0.5684751341386698
2,bank_international,G1,19,535.045,979.5499999999995,1.830780588548626,0.043487281001825584,0.712111696068219,0.4689749999999999,0.5714919726939756
2,bank_international,G1,20,528.355,1103.02,2.087649402390438,0.04267731440246543,0.7090306929755905,0.471725,0.5741648624718642
2,bank_international,G2,1,426.015,741.4499999999996,1.7404316749410222,0.06216109808594416,0.797453526831763,0.260745,0.3893540328234208
2,bank_international,G2,2,430.615,785.0699999999999,1.8231366766136803,0.061480738296394416,0.7953173077424842,0.26427,0.391068539493086
2,bank_international,G2,3,427.375,783.2299999999998,1.8326528224627079,0.06071367187094014,0.7932941536380844,0.26732750000000005,0.3930015468852308
2,bank_international,G2,4,435.705,780.3999999999996,1.7911201386259044,0.059875248554223326,0.7915744427046638,0.2723425,0.3951143736433572
2,bank_international,G2,5,436.16,782.1399999999999,1.7932410124724867,0.05915121088617506,0.7897953315798293,0.27366250000000003,0.3969389485668388
2,bank_international,G2,6,452.99,825.3499999999997,1.8220049007704358,0.05843220542679565,0.7879022229917382,0.275225,0.39875084232447494
2,bank_international,G2,7,446.42,781.03,1.7495407911831906,0.057710998091680635,0.7861824360194479,0.2785625,0.4005682848089648
2,bank_international,G2,8,436.915,768.1299999999999,1.7580765137383698,0.05696556170399306,0.7843294672969847,0.2801875,0.40244678450593746
2,bank_international,G2,9,449.225,860.2099999999998,1.9148756191218204,0.056240719611773474,0.782622730655334,0.284955,0.40427338657833084
2,bank_international,G2,10,440.06,790.2599999999998,1.7958005726491837,0.05551402217994795,0.7812252761202376,0.2872175,0.4061046641065312
2,bank_international,G2,11,434.875,779.2599999999998,1.7919172175912612,0.05474888314146476,0.7796371969026821,0.29045000000000004,0.4080328144835088
2,bank_international,G2,12,443.82,799.0899999999999,1.8004821774593303,0.05397876298178396,0.7782227768519584,0.293375,0.4099735172859045
2,bank_international,G2,13,456.045,787.3999999999996,1.7265839993860246,0.053331424064065276,0.776756938126574,0.29450249999999994,0.4116048113585555
2,bank_international,G2,14,443.965,831.2599999999998,1.8723548027434591,0.05274198523863365,0.7754761878599975,0.297515,0.41309019719864326
2,bank_international,G2,15,464.955,884.1499999999999,1.901581873514641,0.05206473126495226,0.7740888653391177,0.30013249999999997,0.4147968772123203
2,bank_international,G2,16,448.64,744.5799999999995,1.659638017118401,0.05157928665535425,0.7727258295235759,0.30196,0.4160201976285072
2,bank_international,G2,17,428.565,790.2899999999997,1.8440376605649078,0.051015756229054625,0.7716277913019559,0.3041075,0.41744029430278234
2,bank_international,G2,18,459.795,902.1199999999999,1.9620048064898485,0.050438973997338925,0.7705254590391281,0.30727,0.4188937855267059
2,bank_international,G2,19,471.565,792.1799999999998,1.679895666557102,0.04992414627999579,0.7696516055703094,0.30786250000000004,0.4201911513744106
2,bank_international,G2,20,468.36,855.02,1.8255615338628404,0.04940650134364522,0.768581271543166,0.30965250000000005,0.4214956166140141
3,conseil_elite,baseline,1,409.37,666.4799999999996,1.6280626328260488,0.028773144614032447,0.7999364093642876,0.0,0.0
3,conseil_elite,baseline,2,419.16,708.05,1.689211756847027,0.029572727299844545,0.8000866720519483,0.0,0.0
3,conseil_elite,baseline,3,399.635,622.1199999999999,1.55672050746306,0.030424993832010222,0.8000305328174935,0.0,0.0
3,conseil_elite,baseline,4,396.74,704.05,1.7745878913142106,0.031240364319932126,0.8001319160375877,0.0,0.0
3,conseil_elite,baseline,5,407.965,655.1399999999999,1.6058730528354146,0.03194057441041289,0.8000782988007884,0.0,0.0
3,conseil_elite,baseline,6,397.535,704.04,1.7710138729923148,0.03260891353617526,0.7999140133724582,0.0,0.0
3,conseil_elite,baseline,7,412.32,620.3499999999997,1.5045353123787342,0.03331720976616982,0.7999986612247935,0.0,0.0
3,conseil_elite,baseline,8,401.815,648.4599999999996,1.6138272588131344,0.03390706335580679,0.7999720828147671,0.0,0.0
3,conseil_elite,baseline,9,408.29,683.02,1.6728795708932376,0.03451029115007211,0.799957733834071,0.0,0.0
3,conseil_elite,baseline,10,410.07,691.3599999999997,1.6859560562830729,0.03517628360894416,0.8000082303959176,0.0,0.0
3,conseil_elite,baseline,11,400.645,641.2699999999988,1.6005940421070994,0.035770407113371074,0.7999296391908726,0.0,0.0
3,conseil_elite,baseline,12,392.765,622.1799999999998,1.5841024531208225,0.03627362121087411,0.7998879861190469,0.0,0.0
3,conseil_elite,baseline,13,413.98,700.1499999999999,1.69126527851587,0.03676521371160363,0.7998180832562002,0.0,0.0
3,conseil_elite,baseline,14,388.4,638.01,1.6426622039134913,0.03727447817437597,0.7999662630659101,0.0,0.0
3,conseil_elite,baseline,15,393.085,689.3199999999997,1.7536156302072063,0.03770127056145558,0.7996772640325572,0.0,0.0
3,conseil_elite,baseline,16,401.92,642.0,1.5973328025477707,0.03820061209616479,0.7997492580683131,0.0,0.0
3,conseil_elite,baseline,17,408.1,712.1699999999998,1.7450869884832145,0.038582121283858774,0.7997923454056505,0.0,0.0
3,conseil_elite,baseline,18,388.255,635.0999999999999,1.6357806081054975,0.0390954269973471,0.7995982925735171,0.0,0.0
3,conseil_elite,baseline,19,399.835,635.0999999999999,1.588405217152075,0.03953398982980767,0.7996988764536579,0.0,0.0
3,conseil_elite,baseline,20,395.865,643.4999999999995,1.625554166193019,0.0399748337199922,0.7997208355026547,0.0,0.0
3,conseil_elite,G0,1,452.95,1519.7299999999993,3.355182691246273,0.02842309765853198,0.7886404084659756,0.7059200000000001,0.7906229898341656
3,conseil_elite,G0,2,497.91,1597.2799999999997,3.2079693117230015,0.02863750303943202,0.7781376529520828,0.70623,0.7897224872343855
3,conseil_elite,G0,3,476.68,1548.1399999999999,3.247755307543845,0.028688241720789102,0.7680090600710693,0.7061075,0.7895093847726858
3,conseil_elite,G0,4,492.38,1571.1699999999998,3.190970388724156,0.028707544548360425,0.7583761500417051,0.7065625,0.7894283128968861
3,conseil_elite,G0,5,476.105,1565.2999999999997,3.2877201457661642,0.02858882465774887,0.7493152159335343,0.7065299999999999,0.7899269364374547
3,conseil_elite,G0,6,511.155,1578.01,3.087145777699524,0.02842660383584552,0.7406824649792193,0.7073275,0.7906082638894487
3,conseil_elite,G0,7,481.4,1462.179999999999,3.037349397590359,0.028325124588636195,0.7324549420231888,0.708055,0.791034476727728
3,conseil_elite,G0,8,473.745,1579.05,3.333122249311338,0.02813863314059279,0.7248713828074387,0.708125,0.7918177408095102
3,conseil_elite,G0,9,486.935,1597.04,3.2797806688777764,0.027911224456411157,0.7172986007270309,0.7111000000000002,0.792772857283073
3,conseil_elite,G0,10,483.33,1614.2699999999998,3.3398919992551668,0.02770644096165379,0.7105991153962017,0.71237,0.7936329479610541
3,conseil_elite,G0,11,476.305,1589.1399999999999,3.336391597820724,0.027530156361843066,0.7039534204457004,0.7130325,0.7943733432802591
3,conseil_elite,G0,12,476.405,1607.2299999999998,3.3736631647442823,0.02721278602228856,0.6976300520718679,0.7143074999999999,0.795706298706388
3,conseil_elite,G0,13,537.76,1602.2399999999998,2.9794703957155604,0.02686210385715417,0.6914778204834158,0.7159399999999999,0.7971791637999525
3,conseil_elite,G0,14,484.535,1614.01,3.3310493565996264,0.026635964421754164,0.6859346252460721,0.7191175000000001,0.7981289494286323
3,conseil_elite,G0,15,532.655,1619.1399999999999,3.039753686720297,0.02645515951642228,0.6804612283115372,0.7196325,0.7988883300310263
3,conseil_elite,G0,16,479.765,1539.9399999999991,3.209779788021217,0.02619590315221575,0.6756230548296489,0.7216499999999999,0.7999772067606937
3,conseil_elite,G0,17,472.135,1585.11,3.357323646838298,0.02602951250673278,0.6711099507320566,0.7232749999999999,0.8006760474717223
3,conseil_elite,G0,18,499.705,1528.3299999999997,3.05846449405149,0.025837557054873096,0.666344465306976,0.7224775,0.8014822603695331
3,conseil_elite,G0,19,538.995,1624.4799999999996,3.013905509327544,0.025547781027080888,0.6622437669649861,0.7243424999999999,0.8026993196862603
3,conseil_elite,G0,20,556.68,1669.03,2.9981856721994684,0.02527093519648413,0.6581409674712921,0.7258175,0.8038620721747666
3,conseil_elite,G1,1,441.53,1250.039999999999,2.831155300885555,0.028528067119939538,0.7913574872899468,0.535495,0.6208573785041996
3,conseil_elite,G1,2,478.815,1343.2999999999997,2.805467664964547,0.02885604161358887,0.7833732799070395,0.5357500000000001,0.6197750626751567
3,conseil_elite,G1,3,463.725,1243.7799999999993,2.6821499811310567,0.029074693343329933,0.7757046530224078,0.535055,0.6190535119670113
3,conseil_elite,G1,4,480.82,1279.5099999999995,2.6610997878624008,0.029274151311610153,0.7683203947495986,0.535295,0.6183953006716865
3,conseil_elite,G1,5,469.775,1327.06,2.824884253099888,0.02929511592822128,0.7613792010685025,0.5339975,0.6183261174368698
3,conseil_elite,G1,6,500.965,1335.03,2.664916710748256,0.02929734068500407,0.7546830936864578,0.5334150000000001,0.6183187757394866
3,conseil_elite,G1,7,474.85,1224.9199999999992,2.579593555859743,0.029309652396322453,0.7484240692466486,0.5333150000000001,0.618278147092136
3,conseil_elite,G1,8,470.99,1326.04,2.815431325505849,0.029274074183515318,0.742524392825111,0.5328200000000001,0.6183955551943996
3,conseil_elite,G1,9,488.415,1336.1999999999998,2.735788212892724,0.029142890901126164,0.7367020857891551,0.5360349999999999,0.6188284600262837
3,conseil_elite,G1,10,478.825,1323.1399999999999,2.7633060095024278,0.029076800584259984,0.7315230590496097,0.5348075,0.619046558071942
3,conseil_elite,G1,11,479.695,1332.1499999999999,2.777077101074641,0.028958475834102923,0.7263396366272662,0.5359225000000001,0.6194370297474603
3,conseil_elite,G1,12,485.63,1378.11,2.837777732018203,0.02873640293915688,0.7213296431553914,0.5363500000000001,0.6201698703007824
3,conseil_elite,G1,13,534.065,1332.2399999999998,2.4945278196474203,0.02852618019460311,0.7165054796349973,0.536945,0.6208636053578098
3,conseil_elite,G1,14,491.785,1313.2299999999998,2.6703335807314166,0.0284401433917329,0.7120717778419973,0.5390775,0.6211475268072815
3,conseil_elite,G1,15,531.485,1347.7099999999994,2.5357441884531067,0.028336086445335838,0.7077824335119323,0.5389175,0.6214909147303918
3,conseil_elite,G1,16,494.96,1338.12,2.70349119120737,0.02819129971796889,0.7038358755217783,0.53932,0.6219687109307027
3,conseil_elite,G1,17,487.07,1322.9099999999992,2.7160572402324084,0.02808761299450062,0.7002705290158378,0.5410275,0.6223108771181479
3,conseil_elite,G1,18,513.91,1275.1,2.4811737463758243,0.027977482845634397,0.6964873863671279,0.5405850000000001,0.6226743066094066
3,conseil_elite,G1,19,543.87,1350.6099999999994,2.4833324139959907,0.027794936955650433,0.6931793648494983,0.5414125,0.6232767080463536
3,conseil_elite,G1,20,550.94,1421.12,2.5794460376810537,0.02758728879771871,0.6900674929416672,0.5414125,0.6239619469675283
3,conseil_elite,G2,1,432.07,1040.7599999999993,2.408776355683105,0.028593559320890694,0.796807862632127,0.3886325,0.4739442305113555
3,conseil_elite,G2,2,449.755,1129.3999999999996,2.5111449566986463,0.029099969380062526,0.7939877007023693,0.3881875,0.4726680771622424
3,conseil_elite,G2,3,446.31,1039.04,2.3280679348434945,0.02952664656344677,0.7911644944401889,0.38650499999999993,0.4715928506601141
3,conseil_elite,G2,4,454.725,1002.4999999999995,2.2046291714772654,0.02994527105514768,0.7885066049674022,0.38644999999999996,0.47053791694102787
3,conseil_elite,G2,5,445.925,1080.4799999999996,2.42300835342266,0.030246333760477754,0.7859136928515721,0.38362250000000003,0.4697792389235961
3,conseil_elite,G2,6,460.705,1112.1299999999999,2.413974235139623,0.03046812192374185,0.7833830721420239,0.382485,0.46922033275217045
3,conseil_elite,G2,7,443.605,1033.1799999999998,2.3290540007439047,0.03074017129499464,0.7809288976402717,0.3815475000000001,0.46853476833661345
3,conseil_elite,G2,8,439.005,1057.03,2.4077857883167617,0.030886370501520936,0.7787412726627969,0.379985,0.46816634633616716
3,conseil_elite,G2,9,449.585,1076.2799999999997,2.3939410789950726,0.031024750599985742,0.7766787690907546,0.38142499999999996,0.46781762848803593
3,conseil_elite,G2,10,442.635,1081.2299999999998,2.4427123928293057,0.03126183264951026,0.7748528537215569,0.379915,0.46722018172323415
3,conseil_elite,G2,11,441.815,1063.03,2.406052306961058,0.03139567534012347,0.7728409940732122,0.380425,0.46688289814288886
3,conseil_elite,G2,12,445.66,1068.6699999999994,2.397949109186374,0.03149251861209362,0.7709294908373246,0.37943750000000004,0.46663885309752406
3,conseil_elite,G2,13,484.775,1065.06,2.197019235727915,0.03155922006359003,0.7691881402676143,0.37713750000000007,0.4664707654397531
