profile_num,profile_label,scenario,L
4,juridique_continental,baseline,716
4,juridique_continental,baseline,582
4,juridique_continental,baseline,759
4,juridique_continental,baseline,847
4,juridique_continental,baseline,1061
4,juridique_continental,baseline,986
4,juridique_continental,baseline,723
4,juridique_continental,baseline,812
4,juridique_continental,baseline,577
4,juridique_continental,baseline,478
4,juridique_continental,baseline,913
4,juridique_continental,baseline,829
4,juridique_continental,baseline,743
4,juridique_continental,baseline,576
4,juridique_continental,baseline,894
4,juridique_continental,baseline,820
4,juridique_continental,baseline,909
4,juridique_continental,baseline,638
4,juridique_continental,baseline,671
4,juridique_continental,baseline,715
4,juridique_continental,baseline,1014
4,juridique_continental,baseline,759
4,juridique_continental,baseline,677
4,juridique_continental,baseline,677
4,juridique_continental,baseline,951
4,juridique_continental,baseline,682
4,juridique_continental,baseline,588
4,juridique_continental,baseline,593
4,juridique_continental,baseline,730
4,juridique_continental,baseline,556
4,juridique_continental,baseline,878
4,juridique_continental,baseline,961
4,juridique_continental,baseline,853
4,juridique_continental,baseline,704
4,juridique_continental,baseline,587
4,juridique_continental,baseline,746
4,juridique_continental,baseline,893
4,juridique_continental,baseline,547
4,juridique_continental,baseline,991
4,juridique_continental,baseline,743
4,juridique_continental,baseline,653
4,juridique_continental,baseline,664
4,juridique_continental,baseline,742
4,juridique_continental,baseline,764
4,juridique_continental,baseline,767
4,juridique_continental,baseline,556
4,juridique_continental,baseline,924
4,juridique_continental,baseline,516
4,juridique_continental,baseline,651
4,juridique_continental,baseline,1002
4,juridique_continental,baseline,752
4,juridique_continental,baseline,527
4,juridique_continental,baseline,767
4,juridique_continental,baseline,916
4,juridique_continental,baseline,971
4,juridique_continental,baseline,882
4,juridique_continental,baseline,1024
4,juridique_continental,baseline,946
4,juridique_continental,baseline,881
4,juridique_continental,baseline,1074
4,juridique_continental,baseline,484
4,juridique_continental,baseline,430
4,juridique_continental,baseline,789
4,juridique_continental,baseline,713
4,juridique_continental,baseline,525
4,juridique_continental,baseline,616
4,juridique_continental,baseline,763
4,juridique_continental,baseline,511
4,juridique_continental,baseline,799
4,juridique_continental,baseline,557
4,juridique_continental,baseline,688
4,juridique_continental,baseline,840
4,juridique_continental,baseline,871
4,juridique_continental,baseline,969
4,juridique_continental,baseline,812
4,juridique_continental,baseline,615
4,juridique_continental,baseline,891
4,juridique_continental,baseline,631
4,juridique_continental,baseline,554
4,juridique_continental,baseline,506
4,juridique_continental,baseline,764
4,juridique_continental,baseline,848
4,juridique_continental,baseline,679
4,juridique_continental,baseline,883
4,juridique_continental,baseline,798
4,juridique_continental,baseline,965
4,juridique_continental,baseline,1091
4,juridique_continental,baseline,959
4,juridique_continental,baseline,959
4,juridique_continental,baseline,701
4,juridique_continental,baseline,849
4,juridique_continental,baseline,582
4,juridique_continental,baseline,735
4,juridique_continental,baseline,929
4,juridique_continental,baseline,940
4,juridique_continental,baseline,801
4,juridique_continental,baseline,892
4,juridique_continental,baseline,921
4,juridique_continental,baseline,832
4,juridique_continental,baseline,790
4,juridique_continental,baseline,731
4,juridique_continental,baseline,977
4,juridique_continental,baseline,928
4,juridique_continental,baseline,1030
4,juridique_continental,baseline,1062
4,juridique_continental,baseline,1211
4,juridique_continental,baseline,812
4,juridique_continental,baseline,799
4,juridique_continental,baseline,1058
4,juridique_continental,baseline,827
4,juridique_continental,baseline,736
4,juridique_continental,baseline,950
4,juridique_continental,baseline,1027
4,juridique_continental,baseline,1024
4,juridique_continental,baseline,710
4,juridique_continental,baseline,1032
4,juridique_continental,baseline,821
4,juridique_continental,baseline,840
4,juridique_continental,baseline,822
4,juridique_continental,baseline,724
4,juridique_continental,baseline,833
4,juridique_continental,baseline,804
4,juridique_continental,baseline,679
4,juridique_continental,baseline,648
4,juridique_continental,baseline,679
4,juridique_continental,baseline,749
4,juridique_continental,baseline,793
4,juridique_continental,baseline,907
4,juridique_continental,baseline,610
4,juridique_continental,baseline,905
4,juridique_continental,baseline,833
4,juridique_continental,baseline,882
4,juridique_continental,baseline,665
4,juridique_continental,baseline,906
4,juridique_continental,baseline,798
4,juridique_continental,baseline,588
4,juridique_continental,baseline,795
4,juridique_continental,baseline,810
4,juridique_continental,baseline,877
4,juridique_continental,baseline,1059
4,juridique_continental,baseline,1053
4,juridique_continental,baseline,895
4,juridique_continental,baseline,533
4,juridique_continental,baseline,644
4,juridique_continental,baseline,923
4,juridique_continental,baseline,701
4,juridique_continental,baseline,636
4,juridique_continental,baseline,865
4,juridique_continental,baseline,773
4,juridique_continental,baseline,784
4,juridique_continental,baseline,741
4,juridique_continental,baseline,943
4,juridique_continental,baseline,868
4,juridique_continental,baseline,698
4,juridique_continental,baseline,806
4,juridique_continental,baseline,701
4,juridique_continental,baseline,908
4,juridique_continental,baseline,874
4,juridique_continental,baseline,811
4,juridique_continental,baseline,1042
4,juridique_continental,baseline,747
4,juridique_continental,baseline,920
4,juridique_continental,baseline,553
4,juridique_continental,baseline,471
4,juridique_continental,baseline,878
4,juridique_continental,baseline,754
4,juridique_continental,baseline,707
4,juridique_continental,baseline,720
4,juridique_continental,baseline,861
4,juridique_continental,baseline,756
4,juridique_continental,baseline,906
4,juridique_continental,baseline,758
4,juridique_continental,baseline,1016
4,juridique_continental,baseline,651
4,juridique_continental,baseline,831
4,juridique_continental,baseline,745
4,juridique_continental,baseline,679
4,juridique_continental,baseline,801
4,juridique_continental,baseline,683
4,juridique_continental,baseline,890
4,juridique_continental,baseline,634
4,juridique_continental,baseline,853
4,juridique_continental,baseline,796
4,juridique_continental,baseline,753
4,juridique_continental,baseline,814
4,juridique_continental,baseline,809
4,juridique_continental,baseline,674
4,juridique_continental,baseline,1039
4,juridique_continental,baseline,592
4,juridique_continental,baseline,513
4,juridique_continental,baseline,895
4,juridique_continental,baseline,607
4,juridique_continental,baseline,794
4,juridique_continental,baseline,408
4,juridique_continental,baseline,831
4,juridique_continental,baseline,739
4,juridique_continental,baseline,584
4,juridique_continental,baseline,715
4,juridique_continental,baseline,840
4,juridique_continental,baseline,880
4,juridique_continental,baseline,771
4,juridique_continental,baseline,894
4,juridique_continental,baseline,971
4,juridique_continental,baseline,769
4,juridique_continental,baseline,522
4,juridique_continental,baseline,910
4,juridique_continental,baseline,752
4,juridique_continental,baseline,741
4,juridique_continental,baseline,1037
4,juridique_continental,baseline,692
4,juridique_continental,baseline,682
4,juridique_continental,baseline,825
4,juridique_continental,baseline,1111
4,juridique_continental,baseline,859
4,juridique_continental,baseline,825
4,juridique_continental,baseline,722
4,juridique_continental,baseline,873
4,juridique_continental,baseline,960
4,juridique_continental,baseline,835
4,juridique_continental,baseline,760
4,juridique_continental,baseline,791
4,juridique_continental,baseline,868
4,juridique_continental,baseline,758
4,juridique_continental,baseline,647
4,juridique_continental,baseline,924
4,juridique_continental,baseline,636
4,juridique_continental,baseline,754
4,juridique_continental,baseline,504
4,juridique_continental,baseline,918
4,juridique_continental,baseline,1044
4,juridique_continental,baseline,601
4,juridique_continental,baseline,588
4,juridique_continental,baseline,594
4,juridique_continental,baseline,586
4,juridique_continental,baseline,936
4,juridique_continental,baseline,917
4,juridique_continental,baseline,906
4,juridique_continental,baseline,890
4,juridique_continental,baseline,849
4,juridique_continental,baseline,769
4,juridique_continental,baseline,795
4,juridique_continental,baseline,760
4,juridique_continental,baseline,774
4,juridique_continental,baseline,575
4,juridique_continental,baseline,868
4,juridique_continental,baseline,568
4,juridique_continental,baseline,752
4,juridique_continental,baseline,881
4,juridique_continental,baseline,983
4,juridique_continental,baseline,877
4,juridique_continental,baseline,731
4,juridique_continental,baseline,476
4,juridique_continental,baseline,879
4,juridique_continental,baseline,747
4,juridique_continental,baseline,769
4,juridique_continental,baseline,683
4,juridique_continental,baseline,837
4,juridique_continental,baseline,657
4,juridique_continental,baseline,935
4,juridique_continental,baseline,701
4,juridique_continental,baseline,1048
4,juridique_continental,baseline,988
4,juridique_continental,baseline,696
4,juridique_continental,baseline,719
4,juridique_continental,baseline,690
4,juridique_continental,baseline,780
4,juridique_continental,baseline,929
4,juridique_continental,baseline,654
4,juridique_continental,baseline,931
4,juridique_continental,baseline,997
4,juridique_continental,baseline,745
4,juridique_continental,baseline,987
4,juridique_continental,baseline,626
4,juridique_continental,baseline,896
4,juridique_continental,baseline,714
4,juridique_continental,baseline,856
4,juridique_continental,baseline,910
4,juridique_continental,baseline,869
4,juridique_continental,baseline,732
4,juridique_continental,baseline,787
4,juridique_continental,baseline,596
4,juridique_continental,baseline,592
4,juridique_continental,baseline,589
4,juridique_continental,baseline,819
4,juridique_continental,baseline,775
4,juridique_continental,baseline,676
4,juridique_continental,baseline,657
4,juridique_continental,baseline,739
4,juridique_continental,baseline,858
4,juridique_continental,baseline,991
4,juridique_continental,baseline,964
4,juridique_continental,baseline,844
4,juridique_continental,baseline,790
4,juridique_continental,baseline,944
4,juridique_continental,baseline,932
4,juridique_continental,baseline,772
4,juridique_continental,baseline,845
4,juridique_continental,baseline,749
4,juridique_continental,baseline,761
4,juridique_continental,baseline,593
4,juridique_continental,baseline,775
4,juridique_continental,baseline,959
4,juridique_continental,baseline,703
4,juridique_continental,baseline,736
4,juridique_continental,baseline,803
4,juridique_continental,baseline,969
4,juridique_continental,baseline,893
4,juridique_continental,baseline,898
4,juridique_continental,baseline,572
4,juridique_continental,baseline,652
4,juridique_continental,baseline,786
4,juridique_continental,baseline,827
4,juridique_continental,baseline,754
4,juridique_continental,baseline,595
4,juridique_continental,baseline,765
4,juridique_continental,baseline,768
4,juridique_continental,baseline,623
4,juridique_continental,baseline,842
4,juridique_continental,baseline,709
4,juridique_continental,baseline,645
4,juridique_continental,baseline,412
4,juridique_continental,baseline,790
4,juridique_continental,baseline,755
4,juridique_continental,baseline,906
4,juridique_continental,baseline,870
4,juridique_continental,baseline,754
4,juridique_continental,baseline,962
4,juridique_continental,baseline,811
4,juridique_continental,baseline,842
4,juridique_continental,baseline,762
4,juridique_continental,baseline,664
4,juridique_continental,baseline,766
4,juridique_continental,baseline,942
4,juridique_continental,baseline,759
4,juridique_continental,baseline,759
4,juridique_continental,baseline,1008
4,juridique_continental,baseline,817
4,juridique_continental,baseline,813
4,juridique_continental,baseline,1092
4,juridique_continental,baseline,805
4,juridique_continental,baseline,1044
4,juridique_continental,baseline,436
4,juridique_continental,baseline,707
4,juridique_continental,baseline,728
4,juridique_continental,baseline,1031
4,juridique_continental,baseline,810
4,juridique_continental,baseline,831
4,juridique_continental,baseline,851
4,juridique_continental,baseline,926
4,juridique_continental,baseline,931
4,juridique_continental,baseline,746
4,juridique_continental,baseline,754
4,juridique_continental,baseline,831
4,juridique_continental,baseline,650
4,juridique_continental,baseline,785
4,juridique_continental,baseline,899
4,juridique_continental,baseline,983
4,juridique_continental,baseline,871
4,juridique_continental,baseline,869
4,juridique_continental,baseline,539
4,juridique_continental,baseline,704
4,juridique_continental,baseline,850
4,juridique_continental,baseline,697
4,juridique_continental,baseline,652
4,juridique_continental,baseline,903
4,juridique_continental,baseline,688
4,juridique_continental,baseline,910
4,juridique_continental,baseline,695
4,juridique_continental,baseline,1009
4,juridique_continental,baseline,708
4,juridique_continental,baseline,747
4,juridique_continental,baseline,834
4,juridique_continental,baseline,791
4,juridique_continental,baseline,795
4,juridique_continental,baseline,633
4,juridique_continental,baseline,804
4,juridique_continental,baseline,767
4,juridique_continental,baseline,733
4,juridique_continental,baseline,856
4,juridique_continental,baseline,768
4,juridique_continental,baseline,812
4,juridique_continental,baseline,1049
4,juridique_continental,baseline,502
4,juridique_continental,baseline,913
4,juridique_continental,baseline,677
4,juridique_continental,baseline,970
4,juridique_continental,baseline,964
4,juridique_continental,baseline,557
4,juridique_continental,baseline,859
4,juridique_continental,baseline,670
4,juridique_continental,baseline,707
4,juridique_continental,baseline,882
4,juridique_continental,baseline,734
4,juridique_continental,baseline,825
4,juridique_continental,baseline,1127
4,juridique_continental,baseline,931
4,juridique_continental,baseline,717
4,juridique_continental,baseline,756
4,juridique_continental,baseline,855
4,juridique_continental,baseline,870
4,juridique_continental,baseline,1037
4,juridique_continental,baseline,825
4,juridique_continental,baseline,797
4,juridique_continental,baseline,480
4,juridique_continental,baseline,955
4,juridique_continental,baseline,840
4,juridique_continental,baseline,797
4,juridique_continental,baseline,720
4,juridique_continental,baseline,774
4,juridique_continental,baseline,627
4,juridique_continental,baseline,687
4,juridique_continental,baseline,705
4,juridique_continental,baseline,686
4,juridique_continental,baseline,622
4,juridique_continental,baseline,813
4,juridique_continental,baseline,671
4,juridique_continental,baseline,757
4,juridique_continental,baseline,701
4,juridique_continental,baseline,863
4,juridique_continental,baseline,775
4,juridique_continental,baseline,699
4,juridique_continental,baseline,793
4,juridique_continental,baseline,591
4,juridique_continental,baseline,1117
4,juridique_continental,baseline,898
4,juridique_continental,baseline,1256
4,juridique_continental,baseline,964
4,juridique_continental,baseline,819
4,juridique_continental,baseline,666
4,juridique_continental,baseline,737
4,juridique_continental,baseline,1024
4,juridique_continental,baseline,900
4,juridique_continental,baseline,919
4,juridique_continental,baseline,769
4,juridique_continental,baseline,617
4,juridique_continental,baseline,762
4,juridique_continental,baseline,614
4,juridique_continental,baseline,850
4,juridique_continental,baseline,782
4,juridique_continental,baseline,962
4,juridique_continental,baseline,751
4,juridique_continental,baseline,623
4,juridique_continental,baseline,975
4,juridique_continental,baseline,635
4,juridique_continental,baseline,1177
4,juridique_continental,baseline,556
4,juridique_continental,baseline,878
4,juridique_continental,baseline,1036
4,juridique_continental,baseline,845
4,juridique_continental,baseline,902
4,juridique_continental,baseline,1209
4,juridique_continental,baseline,574
4,juridique_continental,baseline,1137
4,juridique_continental,baseline,962
4,juridique_continental,baseline,790
4,juridique_continental,baseline,725
4,juridique_continental,baseline,782
4,juridique_continental,baseline,776
4,juridique_continental,baseline,714
4,juridique_continental,baseline,677
4,juridique_continental,baseline,835
4,juridique_continental,baseline,694
4,juridique_continental,baseline,722
4,juridique_continental,baseline,882
4,juridique_continental,baseline,928
4,juridique_continental,baseline,767
4,juridique_continental,baseline,878
4,juridique_continental,baseline,782
4,juridique_continental,baseline,594
4,juridique_continental,baseline,640
4,juridique_continental,baseline,880
4,juridique_continental,baseline,809
4,juridique_continental,baseline,873
4,juridique_continental,baseline,527
4,juridique_continental,baseline,912
4,juridique_continental,baseline,885
4,juridique_continental,baseline,773
4,juridique_continental,baseline,645
4,juridique_continental,baseline,792
4,juridique_continental,baseline,713
4,juridique_continental,baseline,910
4,juridique_continental,baseline,621
4,juridique_continental,baseline,736
4,juridique_continental,baseline,930
4,juridique_continental,baseline,747
4,juridique_continental,baseline,790
4,juridique_continental,baseline,698
4,juridique_continental,baseline,833
4,juridique_continental,baseline,594
4,juridique_continental,baseline,742
4,juridique_continental,baseline,693
4,juridique_continental,baseline,472
4,juridique_continental,baseline,831
4,juridique_continental,baseline,822
4,juridique_continental,baseline,789
4,juridique_continental,baseline,705
4,juridique_continental,baseline,1029
4,juridique_continental,baseline,883
4,juridique_continental,baseline,634
4,juridique_continental,baseline,751
4,juridique_continental,baseline,835
4,juridique_continental,baseline,654
4,juridique_continental,baseline,566
4,juridique_continental,baseline,752
4,juridique_continental,baseline,812
4,juridique_continental,baseline,932
4,juridique_continental,baseline,904
4,juridique_continental,baseline,899
4,juridique_continental,baseline,869
4,juridique_continental,baseline,737
4,juridique_continental,baseline,858
4,juridique_continental,baseline,768
4,juridique_continental,baseline,742
4,juridique_continental,baseline,755
4,juridique_continental,baseline,855
4,juridique_continental,baseline,840
4,juridique_continental,baseline,677
4,juridique_continental,baseline,965
4,juridique_continental,baseline,862
4,juridique_continental,baseline,837
4,juridique_continental,baseline,689
4,juridique_continental,baseline,753
4,juridique_continental,baseline,723
4,juridique_continental,baseline,797
4,juridique_continental,baseline,924
4,juridique_continental,baseline,956
4,juridique_continental,baseline,859
4,juridique_continental,baseline,887
4,juridique_continental,baseline,801
4,juridique_continental,baseline,830
4,juridique_continental,baseline,830
4,juridique_continental,baseline,893
4,juridique_continental,baseline,800
4,juridique_continental,baseline,978
4,juridique_continental,baseline,903
4,juridique_continental,baseline,1016
4,juridique_continental,baseline,821
4,juridique_continental,baseline,639
4,juridique_continental,baseline,528
4,juridique_continental,baseline,809
4,juridique_continental,baseline,956
4,juridique_continental,baseline,709
4,juridique_continental,baseline,783
4,juridique_continental,baseline,752
4,juridique_continental,baseline,592
4,juridique_continental,baseline,841
4,juridique_continental,baseline,912
4,juridique_continental,baseline,887
4,juridique_continental,baseline,813
4,juridique_continental,baseline,900
4,juridique_continental,baseline,589
4,juridique_continental,baseline,801
4,juridique_continental,baseline,871
4,juridique_continental,baseline,978
4,juridique_continental,baseline,760
4,juridique_continental,baseline,862
4,juridique_continental,baseline,913
4,juridique_continental,baseline,643
4,juridique_continental,baseline,692
4,juridique_continental,baseline,561
4,juridique_continental,baseline,891
4,juridique_continental,baseline,834
4,juridique_continental,baseline,889
4,juridique_continental,baseline,783
4,juridique_continental,baseline,708
4,juridique_continental,baseline,893
4,juridique_continental,baseline,761
4,juridique_continental,baseline,763
4,juridique_continental,baseline,599
4,juridique_continental,baseline,803
4,juridique_continental,baseline,969
4,juridique_continental,baseline,751
4,juridique_continental,baseline,900
4,juridique_continental,baseline,772
4,juridique_continental,baseline,627
4,juridique_continental,baseline,708
4,juridique_continental,baseline,1014
4,juridique_continental,baseline,845
4,juridique_continental,baseline,864
4,juridique_continental,baseline,670
4,juridique_continental,baseline,770
4,juridique_continental,baseline,664
4,juridique_continental,baseline,900
4,juridique_continental,baseline,805
4,juridique_continental,baseline,783
4,juridique_continental,baseline,951
4,juridique_continental,baseline,568
4,juridique_continental,baseline,844
4,juridique_continental,baseline,622
4,juridique_continental,baseline,810
4,juridique_continental,baseline,851
4,juridique_continental,baseline,920
4,juridique_continental,baseline,836
4,juridique_continental,baseline,1097
4,juridique_continental,baseline,822
4,juridique_continental,baseline,1149
4,juridique_continental,baseline,828
4,juridique_continental,baseline,872
4,juridique_continental,baseline,793
4,juridique_continental,baseline,876
4,juridique_continental,baseline,876
4,juridique_continental,baseline,837
4,juridique_continental,baseline,1041
4,juridique_continental,baseline,813
4,juridique_continental,baseline,1001
4,juridique_continental,baseline,655
4,juridique_continental,baseline,913
4,juridique_continental,baseline,774
4,juridique_continental,baseline,884
4,juridique_continental,baseline,865
4,juridique_continental,baseline,901
4,juridique_continental,baseline,966
4,juridique_continental,baseline,1114
4,juridique_continental,baseline,921
4,juridique_continental,baseline,801
4,juridique_continental,baseline,676
4,juridique_continental,baseline,1059
4,juridique_continental,baseline,865
4,juridique_continental,baseline,785
4,juridique_continental,baseline,896
4,juridique_continental,baseline,911
4,juridique_continental,baseline,1059
4,juridique_continental,baseline,753
4,juridique_continental,baseline,760
4,juridique_continental,baseline,831
4,juridique_continental,baseline,633
4,juridique_continental,baseline,796
4,juridique_continental,baseline,810
4,juridique_continental,baseline,849
4,juridique_continental,baseline,666
4,juridique_continental,baseline,711
4,juridique_continental,baseline,824
4,juridique_continental,baseline,705
4,juridique_continental,baseline,820
4,juridique_continental,baseline,977
4,juridique_continental,baseline,843
4,juridique_continental,baseline,940
4,juridique_continental,baseline,622
4,juridique_continental,baseline,741
4,juridique_continental,baseline,815
4,juridique_continental,baseline,802
4,juridique_continental,baseline,585
4,juridique_continental,baseline,753
4,juridique_continental,baseline,1001
4,juridique_continental,baseline,799
4,juridique_continental,baseline,856
4,juridique_continental,baseline,812
4,juridique_continental,baseline,823
4,juridique_continental,baseline,623
4,juridique_continental,baseline,755
4,juridique_continental,baseline,882
4,juridique_continental,baseline,754
4,juridique_continental,baseline,916
4,juridique_continental,baseline,939
4,juridique_continental,baseline,638
4,juridique_continental,baseline,662
4,juridique_continental,baseline,564
4,juridique_continental,baseline,903
4,juridique_continental,baseline,749
4,juridique_continental,baseline,778
4,juridique_continental,baseline,895
4,juridique_continental,baseline,962
4,juridique_continental,baseline,516
4,juridique_continental,baseline,689
4,juridique_continental,baseline,787
4,juridique_continental,baseline,654
4,juridique_continental,baseline,733
4,juridique_continental,baseline,936
4,juridique_continental,baseline,754
4,juridique_continental,baseline,914
4,juridique_continental,baseline,505
4,juridique_continental,baseline,494
4,juridique_continental,baseline,918
4,juridique_continental,baseline,791
4,juridique_continental,baseline,911
4,juridique_continental,baseline,832
4,juridique_continental,baseline,700
4,juridique_continental,baseline,492
4,juridique_continental,baseline,933
4,juridique_continental,baseline,594
4,juridique_continental,baseline,852
4,juridique_continental,baseline,852
4,juridique_continental,baseline,823
4,juridique_continental,baseline,640
4,juridique_continental,baseline,831
4,juridique_continental,baseline,813
4,juridique_continental,baseline,1041
4,juridique_continental,baseline,756
4,juridique_continental,baseline,756
4,juridique_continental,baseline,693
4,juridique_continental,baseline,1031
4,juridique_continental,baseline,855
4,juridique_continental,baseline,841
4,juridique_continental,baseline,657
4,juridique_continental,baseline,758
4,juridique_continental,baseline,687
4,juridique_continental,baseline,928
4,juridique_continental,baseline,748
4,juridique_continental,baseline,891
4,juridique_continental,baseline,629
4,juridique_continental,baseline,956
4,juridique_continental,baseline,899
4,juridique_continental,baseline,656
4,juridique_continental,baseline,849
4,juridique_continental,baseline,944
4,juridique_continental,baseline,577
4,juridique_continental,baseline,903
4,juridique_continental,baseline,852
4,juridique_continental,baseline,703
4,juridique_continental,baseline,813
4,juridique_continental,baseline,1063
4,juridique_continental,baseline,1034
4,juridique_continental,baseline,933
4,juridique_continental,baseline,874
4,juridique_continental,baseline,746
4,juridique_continental,baseline,669
4,juridique_continental,baseline,636
4,juridique_continental,baseline,979
4,juridique_continental,baseline,559
4,juridique_continental,baseline,868
4,juridique_continental,baseline,677
4,juridique_continental,baseline,629
4,juridique_continental,baseline,857
4,juridique_continental,baseline,748
4,juridique_continental,baseline,787
4,juridique_continental,baseline,795
4,juridique_continental,baseline,647
4,juridique_continental,baseline,951
4,juridique_continental,baseline,715
4,juridique_continental,baseline,735
4,juridique_continental,baseline,797
4,juridique_continental,baseline,860
4,juridique_continental,baseline,621
4,juridique_continental,baseline,865
4,juridique_continental,baseline,767
4,juridique_continental,baseline,829
4,juridique_continental,baseline,919
4,juridique_continental,baseline,742
4,juridique_continental,baseline,866
4,juridique_continental,baseline,743
4,juridique_continental,baseline,1006
4,juridique_continental,baseline,692
4,juridique_continental,baseline,947
4,juridique_continental,baseline,894
4,juridique_continental,baseline,740
4,juridique_continental,baseline,848
4,juridique_continental,baseline,705
4,juridique_continental,baseline,1001
4,juridique_continental,baseline,1169
4,juridique_continental,baseline,849
4,juridique_continental,baseline,817
4,juridique_continental,baseline,959
4,juridique_continental,baseline,781
4,juridique_continental,baseline,1014
4,juridique_continental,baseline,603
4,juridique_continental,baseline,584
4,juridique_continental,baseline,611
4,juridique_continental,baseline,840
4,juridique_continental,baseline,826
4,juridique_continental,baseline,738
4,juridique_continental,baseline,749
4,juridique_continental,baseline,1089
4,juridique_continental,baseline,834
4,juridique_continental,baseline,905
4,juridique_continental,baseline,803
4,juridique_continental,baseline,916
4,juridique_continental,baseline,824
4,juridique_continental,baseline,797
4,juridique_continental,baseline,846
4,juridique_continental,baseline,681
4,juridique_continental,baseline,827
4,juridique_continental,baseline,941
4,juridique_continental,baseline,719
4,juridique_continental,baseline,684
4,juridique_continental,baseline,755
4,juridique_continental,baseline,843
4,juridique_continental,baseline,655
4,juridique_continental,baseline,621
4,juridique_continental,baseline,680
4,juridique_continental,baseline,723
4,juridique_continental,baseline,645
4,juridique_continental,baseline,941
4,juridique_continental,baseline,795
4,juridique_continental,baseline,535
4,juridique_continental,baseline,857
4,juridique_continental,baseline,732
4,juridique_continental,baseline,781
4,juridique_continental,baseline,961
4,juridique_continental,baseline,846
4,juridique_continental,baseline,946
4,juridique_continental,baseline,908
4,juridique_continental,baseline,844
4,juridique_continental,baseline,596
4,juridique_continental,baseline,693
4,juridique_continental,baseline,1048
4,juridique_continental,baseline,637
4,juridique_continental,baseline,668
4,juridique_continental,baseline,761
4,juridique_continental,baseline,723
4,juridique_continental,baseline,765
4,juridique_continental,baseline,878
4,juridique_continental,baseline,808
4,juridique_continental,baseline,594
4,juridique_continental,baseline,854
4,juridique_continental,baseline,707
4,juridique_continental,baseline,722
4,juridique_continental,baseline,797
4,juridique_continental,baseline,907
4,juridique_continental,baseline,785
4,juridique_continental,baseline,701
4,juridique_continental,baseline,891
4,juridique_continental,baseline,880
4,juridique_continental,baseline,790
4,juridique_continental,baseline,768
4,juridique_continental,baseline,550
4,juridique_continental,baseline,825
4,juridique_continental,baseline,818
4,juridique_continental,baseline,739
4,juridique_continental,baseline,670
4,juridique_continental,baseline,890
4,juridique_continental,baseline,830
4,juridique_continental,baseline,876
4,juridique_continental,baseline,1018
4,juridique_continental,baseline,839
4,juridique_continental,baseline,791
4,juridique_continental,baseline,767
4,juridique_continental,baseline,710
4,juridique_continental,baseline,671
4,juridique_continental,baseline,574
4,juridique_continental,baseline,858
4,juridique_continental,baseline,993
4,juridique_continental,baseline,696
4,juridique_continental,baseline,644
4,juridique_continental,baseline,849
4,juridique_continental,baseline,602
4,juridique_continental,baseline,917
4,juridique_continental,baseline,622
4,juridique_continental,baseline,904
4,juridique_continental,baseline,636
4,juridique_continental,baseline,757
4,juridique_continental,baseline,666
4,juridique_continental,baseline,949
4,juridique_continental,baseline,915
4,juridique_continental,baseline,759
4,juridique_continental,baseline,671
4,juridique_continental,baseline,880
4,juridique_continental,baseline,904
4,juridique_continental,baseline,1006
4,juridique_continental,baseline,836
4,juridique_continental,baseline,1055
4,juridique_continental,baseline,694
4,juridique_continental,baseline,843
4,juridique_continental,baseline,794
4,juridique_continental,baseline,946
4,juridique_continental,baseline,1126
4,juridique_continental,baseline,807
4,juridique_continental,baseline,709
4,juridique_continental,baseline,645
4,juridique_continental,baseline,703
4,juridique_continental,baseline,800
4,juridique_continental,baseline,1018
4,juridique_continental,baseline,773
4,juridique_continental,baseline,842
4,juridique_continental,baseline,991
4,juridique_continental,baseline,820
4,juridique_continental,baseline,981
4,juridique_continental,baseline,684
4,juridique_continental,baseline,724
4,juridique_continental,baseline,825
4,juridique_continental,baseline,1139
4,juridique_continental,baseline,1072
4,juridique_continental,baseline,860
4,juridique_continental,baseline,832
4,juridique_continental,baseline,570
4,juridique_continental,baseline,830
4,juridique_continental,baseline,1026
4,juridique_continental,baseline,824
4,juridique_continental,baseline,747
4,juridique_continental,baseline,742
4,juridique_continental,baseline,750
4,juridique_continental,baseline,782
4,juridique_continental,baseline,378
4,juridique_continental,baseline,835
4,juridique_continental,baseline,995
4,juridique_continental,baseline,645
4,juridique_continental,baseline,802
4,juridique_continental,baseline,837
4,juridique_continental,baseline,814
4,juridique_continental,baseline,875
4,juridique_continental,baseline,579
4,juridique_continental,baseline,927
4,juridique_continental,baseline,730
4,juridique_continental,baseline,635
4,juridique_continental,baseline,943
4,juridique_continental,baseline,683
4,juridique_continental,baseline,714
4,juridique_continental,baseline,810
4,juridique_continental,baseline,614
4,juridique_continental,baseline,950
4,juridique_continental,baseline,750
4,juridique_continental,baseline,1047
4,juridique_continental,baseline,941
4,juridique_continental,baseline,587
4,juridique_continental,baseline,1030
4,juridique_continental,baseline,1145
4,juridique_continental,baseline,634
4,juridique_continental,baseline,921
4,juridique_continental,baseline,1099
4,juridique_continental,baseline,857
4,juridique_continental,baseline,710
4,juridique_continental,baseline,716
4,juridique_continental,baseline,534
4,juridique_continental,baseline,782
4,juridique_continental,baseline,683
4,juridique_continental,baseline,736
4,juridique_continental,baseline,902
4,juridique_continental,baseline,891
4,juridique_continental,baseline,764
4,juridique_continental,baseline,686
4,juridique_continental,baseline,1000
4,juridique_continental,baseline,1005
4,juridique_continental,baseline,632
4,juridique_continental,baseline,1111
4,juridique_continental,baseline,930
4,juridique_continental,baseline,796
4,juridique_continental,baseline,945
4,juridique_continental,baseline,871
