quarter_type,quarter_id,agent,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
bad,7_18,89,1,1,1,1,1,1,1,1,1,1
bad,7_18,90,1,1,1,1,1,0,0,1,1,1
bad,7_18,91,0,1,1,1,0,1,1,1,0,1
bad,7_18,92,1,1,0,1,1,1,1,1,1,1
bad,7_18,93,1,1,0,1,1,1,1,1,1,1
bad,7_18,94,1,1,0,1,1,1,1,1,1,1
bad,7_18,95,1,1,1,1,1,1,1,1,1,1
bad,7_18,96,1,1,1,1,1,0,1,1,0,1
bad,7_18,97,1,0,1,1,1,0,1,1,0,1
bad,7_18,98,1,1,1,1,1,1,1,1,1,1
bad,7_18,99,1,1,1,1,0,0,1,1,0,1
bad,7_18,100,1,1,1,1,1,1,1,1,1,1
bad,7_18,101,1,1,1,1,1,0,1,1,1,1
bad,7_18,102,1,0,1,1,1,0,1,1,1,0
bad,7_18,103,1,1,1,1,1,1,1,1,1,1
bad,7_18,104,1,1,0,1,1,1,1,1,1,1
bad,7_18,105,1,1,0,1,1,1,1,1,1,1
bad,7_18,106,1,1,1,1,1,0,1,1,1,1
bad,7_18,107,1,1,1,1,1,0,1,1,1,1
bad,7_18,108,1,0,1,1,1,1,1,1,1,1
bad,7_18,109,1,1,1,1,1,0,1,1,1,1
bad,7_18,110,1,1,1,1,1,0,1,1,0,1
bad,7_18,111,1,1,0,1,1,1,0,1,0,1
bad,7_18,112,1,1,1,1,1,1,1,1,1,1
bad,7_18,113,1,1,0,1,1,1,1,1,1,1
bad,7_18,114,1,1,1,0,0,1,0,1,1,1
bad,7_18,115,1,1,0,1,1,1,1,0,1,1
bad,7_18,116,1,1,1,1,1,1,1,1,1,0
bad,7_18,117,1,0,1,1,1,1,1,1,1,1
bad,7_18,118,1,1,1,1,1,1,1,1,1,1
bad,7_18,119,1,1,1,1,1,0,1,1,1,1
bad,7_18,120,1,1,1,1,0,1,1,0,1,1
bad,7_18,121,1,0,0,1,1,1,1,1,1,1
bad,7_18,122,1,1,1,1,1,0,1,1,1,1
bad,7_18,123,1,1,1,1,1,1,1,1,1,1
bad,7_18,124,1,1,0,0,1,1,1,1,1,1
bad,7_18,125,1,0,1,1,1,0,1,1,1,1
bad,7_18,126,1,1,1,1,0,0,1,1,1,0
bad,7_18,127,1,0,0,1,1,1,1,0,1,1
bad,7_18,128,1,1,0,1,1,1,0,1,1,1
bad,7_18,129,1,1,1,1,0,0,0,1,1,1
bad,7_18,130,1,1,1,1,1,1,1,1,1,0
bad,7_18,131,1,1,1,1,1,1,1,1,0,0
bad,7_18,132,1,1,1,1,1,1,1,1,0,0
bad,7_18,133,1,0,1,0,1,1,1,0,1,1
bad,7_18,134,1,1,1,1,1,0,1,1,1,1
bad,7_18,135,1,1,1,1,1,0,1,1,1,1
bad,7_18,136,1,1,1,1,1,0,1,1,1,1
bad,7_18,137,1,1,1,1,0,0,1,1,1,1
bad,7_18,138,1,0,1,1,1,1,1,1,1,1
bad,7_18,139,1,1,0,1,1,0,0,1,1,1
bad,7_18,140,1,1,1,1,1,1,1,1,1,1
bad,7_18,141,1,1,1,0,1,1,0,0,1,1
bad,7_18,142,1,1,1,1,1,1,0,1,1,1
bad,7_18,143,0,1,1,1,1,0,1,1,0,1
bad,7_18,144,1,1,1,1,1,1,1,1,1,1
bad,7_18,145,1,1,0,1,1,1,1,1,1,1
bad,7_18,146,1,1,0,1,1,0,1,1,1,1
bad,7_18,147,1,1,1,1,1,1,1,1,1,1
bad,7_18,148,1,1,1,1,1,1,0,1,1,1
bad,7_18,149,1,0,1,1,1,1,1,1,0,0
bad,7_18,150,1,1,1,1,1,1,1,1,1,1
bad,7_18,151,1,1,1,1,0,1,1,1,1,1
bad,7_18,152,1,1,1,0,1,1,0,1,0,1
bad,7_18,153,1,1,0,0,1,1,1,1,1,1
bad,7_18,154,1,1,1,1,1,1,0,1,1,1
bad,7_18,155,1,1,1,1,1,1,0,1,1,1
bad,7_18,156,1,1,0,1,1,1,1,1,1,1
bad,7_18,157,1,1,0,0,1,0,1,1,1,0
bad,7_18,158,1,1,0,1,1,1,1,1,0,1
bad,7_18,159,1,1,1,1,1,0,1,1,1,1
bad,7_18,160,1,1,1,1,1,1,1,1,0,1
bad,7_18,161,1,1,1,1,1,1,0,1,1,1
bad,7_18,162,1,1,1,1,1,0,1,1,0,1
bad,7_18,163,1,1,0,1,1,1,0,1,1,1
bad,7_18,164,1,1,1,1,1,0,1,1,1,1
bad,7_18,165,1,1,1,0,1,0,1,1,1,1
bad,7_18,166,1,1,1,1,1,1,0,1,0,1
bad,7_18,167,1,1,1,1,1,1,1,1,0,0
bad,7_18,168,1,1,1,0,1,1,1,1,0,1
bad,7_18,169,1,1,1,1,1,1,1,1,1,1
bad,7_18,170,1,1,1,1,1,1,1,1,1,1
bad,7_18,171,1,1,0,1,1,0,1,1,1,1
bad,7_18,172,1,1,1,1,1,0,0,1,1,1
bad,7_18,173,1,1,1,1,1,1,1,1,1,1
bad,7_18,174,1,1,1,1,1,0,1,1,0,1
bad,7_18,175,1,1,1,1,1,1,1,1,1,1
bad,7_18,176,1,1,1,0,1,0,1,0,1,1
bad,7_18,177,1,1,1,1,1,0,1,1,1,1
bad,7_18,178,1,1,1,1,1,0,1,0,1,1
bad,7_18,179,1,1,1,1,0,1,1,1,1,1
bad,7_18,180,1,1,0,1,1,0,1,1,0,1
bad,7_18,181,1,0,0,1,1,0,1,1,1,1
bad,7_18,182,1,0,1,1,1,1,1,0,1,0
bad,7_18,183,1,0,0,1,1,1,1,1,1,1
bad,7_18,184,1,1,1,0,0,1,1,1,1,0
bad,7_18,185,1,1,1,1,1,0,1,1,1,0
bad,7_18,186,1,1,0,1,0,0,1,1,1,1
bad,7_18,187,1,1,0,1,1,1,1,1,1,1
bad,7_18,188,1,1,1,1,1,1,0,1,1,0
bad,7_18,189,1,1,1,1,1,0,1,1,1,1
bad,7_18,190,1,1,1,1,1,1,1,1,1,1
bad,7_18,191,1,1,1,1,1,1,0,1,1,0
bad,7_18,192,1,1,1,1,0,1,1,1,0,1
bad,7_18,193,1,1,1,1,1,1,1,1,1,1
bad,7_18,194,1,1,1,1,1,1,0,1,1,1
bad,7_18,195,1,1,1,1,1,0,1,1,1,1
bad,7_18,196,1,1,0,0,1,1,1,0,1,1
bad,7_18,197,1,1,1,1,0,1,0,0,1,1
bad,7_18,198,1,1,1,1,1,1,1,1,0,1
bad,7_18,199,1,1,1,1,1,0,1,1,1,1
bad,151_19,0,1,1,1,1,1,1,1,1,0,1
bad,151_19,1,1,0,1,1,1,1,1,0,1,1
bad,151_19,2,1,0,1,1,1,0,1,1,1,1
bad,151_19,3,1,1,1,1,1,1,1,1,1,1
bad,151_19,4,0,1,1,1,1,1,1,1,0,1
bad,151_19,5,1,1,1,1,1,1,1,1,1,1
bad,151_19,6,1,0,1,1,1,1,1,0,1,1
bad,151_19,7,1,1,1,1,1,1,1,0,0,1
bad,151_19,8,1,1,1,1,1,1,1,1,1,1
bad,151_19,9,1,1,1,1,1,1,1,1,1,1
bad,151_19,10,1,1,0,1,1,1,1,1,1,1
bad,151_19,11,1,1,1,1,1,1,0,1,0,1
bad,151_19,12,1,1,1,1,1,1,1,1,1,1
bad,151_19,13,0,1,1,1,1,1,1,0,1,1
bad,151_19,14,0,1,1,1,0,1,1,1,1,1
bad,151_19,15,1,1,1,0,1,1,1,0,1,0
bad,151_19,16,1,1,1,1,1,1,0,0,1,1
bad,151_19,17,1,1,1,1,0,1,0,0,1,1
bad,151_19,18,1,1,1,1,1,1,1,1,0,1
bad,151_19,19,1,1,1,1,1,1,1,1,1,1
bad,151_19,20,1,0,1,1,1,0,1,0,0,1
bad,151_19,21,1,1,1,1,1,0,1,0,1,1
bad,151_19,22,1,1,1,1,1,1,1,1,1,0
bad,151_19,23,1,1,1,1,1,1,1,1,0,1
bad,151_19,24,1,1,1,1,1,1,1,0,1,1
bad,151_19,25,1,1,1,1,1,1,1,1,1,0
bad,151_19,26,1,1,1,1,1,1,1,1,1,1
bad,151_19,27,1,1,1,1,1,1,1,1,1,1
bad,151_19,28,1,1,1,1,1,1,1,1,1,1
bad,151_19,29,1,1,1,1,1,1,1,1,1,1
bad,151_19,30,1,1,1,1,1,1,1,1,1,1
bad,151_19,31,1,1,1,1,1,1,1,1,1,1
bad,151_19,32,1,1,1,1,1,0,1,1,1,1
bad,151_19,33,0,1,1,1,0,1,1,1,1,1
bad,151_19,34,1,1,1,1,1,1,1,1,1,1
bad,151_19,35,1,1,1,1,0,1,1,0,0,1
bad,151_19,36,1,1,1,1,1,1,0,1,1,1
bad,151_19,37,1,0,1,1,1,1,1,1,0,1
bad,151_19,38,1,1,0,1,1,1,1,1,0,1
bad,151_19,39,1,1,1,1,1,1,0,0,1,1
bad,151_19,40,1,1,1,1,1,1,1,1,1,1
bad,151_19,41,1,1,1,1,1,1,1,1,1,1
bad,151_19,42,1,1,1,1,1,1,0,1,1,1
bad,151_19,43,1,1,1,1,1,1,1,1,1,1
bad,151_19,44,1,1,1,0,1,1,0,1,1,1
bad,151_19,45,1,0,1,1,1,1,0,1,1,1
bad,151_19,46,1,1,1,0,0,1,1,1,1,1
bad,151_19,47,1,1,1,1,1,1,1,1,1,1
bad,151_19,48,1,1,1,1,0,1,1,0,1,1
bad,151_19,49,1,0,1,1,0,1,1,1,0,1
bad,151_19,50,1,1,1,1,1,1,1,1,0,1
bad,151_19,51,1,1,1,1,1,1,1,1,1,1
bad,151_19,52,1,1,1,1,1,0,1,1,1,1
bad,151_19,53,1,1,1,1,1,1,1,1,1,1
bad,151_19,54,1,1,1,1,1,1,1,0,1,1
bad,151_19,55,1,1,1,1,1,1,0,1,1,1
bad,151_19,56,1,1,1,1,1,0,0,1,1,1
bad,151_19,57,1,1,1,1,1,1,1,1,0,1
bad,151_19,58,0,1,1,1,1,0,0,1,0,1
bad,151_19,59,0,1,1,1,1,1,1,0,1,1
bad,151_19,60,1,0,1,1,0,1,1,1,1,1
bad,151_19,61,1,1,1,1,1,1,1,1,1,1
bad,151_19,62,1,1,1,1,1,0,1,1,1,1
bad,151_19,63,0,1,1,1,1,1,0,1,1,1
bad,151_19,64,1,1,1,1,1,0,1,1,0,1
bad,151_19,65,1,0,1,0,1,1,1,1,0,1
bad,151_19,66,1,1,1,0,0,1,0,1,1,1
bad,151_19,67,1,1,1,1,1,1,1,1,1,1
bad,151_19,68,1,0,1,1,1,1,1,1,0,1
bad,151_19,69,0,0,0,1,1,1,1,1,1,1
bad,151_19,70,0,1,1,1,1,1,1,1,1,0
bad,151_19,71,0,1,1,1,1,1,1,1,0,1
bad,151_19,72,1,0,1,1,1,1,1,1,1,1
bad,151_19,73,1,1,1,1,1,0,1,1,1,1
bad,151_19,74,1,1,1,1,1,1,1,1,0,1
bad,151_19,75,1,1,1,1,1,1,0,1,1,1
bad,151_19,76,1,1,1,1,1,1,0,0,1,1
bad,151_19,77,1,1,1,1,1,1,1,1,1,1
bad,151_19,78,0,1,1,1,1,1,1,1,1,1
bad,151_19,79,1,1,1,1,1,1,1,1,1,1
bad,151_19,80,0,1,1,1,1,1,1,1,0,1
bad,151_19,81,1,1,1,1,1,1,1,1,0,1
bad,151_19,82,1,1,1,1,1,0,1,1,1,1
bad,151_19,83,1,1,1,1,1,1,0,1,1,1
bad,151_19,84,1,1,1,1,1,1,1,1,0,1
bad,151_19,85,1,0,1,1,1,0,1,1,1,1
bad,151_19,86,0,1,1,1,1,1,0,1,0,1
bad,151_19,87,1,1,1,1,1,1,1,1,0,1
bad,151_19,88,1,1,1,1,1,1,1,1,0,1
bad,151_19,89,1,1,1,1,1,1,1,1,1,1
bad,151_19,90,1,1,1,0,0,1,1,1,1,1
bad,151_19,91,1,1,1,1,1,1,0,0,0,1
bad,151_19,92,1,0,1,1,1,0,1,0,1,1
bad,151_19,93,1,1,1,1,0,1,0,0,1,0
bad,151_19,94,1,1,1,1,1,1,0,0,0,1
bad,151_19,95,1,1,1,1,0,1,0,0,1,1
bad,151_19,96,1,1,1,0,0,0,1,1,1,1
bad,151_19,97,1,1,1,1,1,1,1,1,1,1
bad,151_19,98,1,1,1,1,1,0,1,1,1,1
bad,151_19,99,1,1,1,1,1,1,1,1,0,1
bad,151_19,100,1,1,1,1,1,0,1,1,1,1
bad,151_19,101,1,1,1,0,1,1,0,1,0,1
bad,151_19,102,1,1,1,1,1,1,1,1,1,1
bad,151_19,103,1,1,1,1,1,1,1,1,1,1
bad,151_19,104,1,1,1,1,1,1,1,1,1,0
bad,151_19,105,1,1,1,1,1,0,0,1,1,1
bad,151_19,106,1,0,1,1,1,1,1,0,0,1
bad,151_19,107,0,1,1,1,1,1,1,1,0,1
bad,151_19,108,1,1,1,1,1,0,0,1,1,1
bad,151_19,109,1,1,1,0,0,0,1,1,1,0
bad,151_19,110,1,0,1,1,1,1,1,1,1,1
bad,151_19,111,0,1,1,1,1,1,1,1,1,1
bad,151_19,112,1,1,1,0,1,1,1,1,0,0
bad,151_19,113,1,1,1,1,1,0,1,1,1,1
bad,151_19,114,1,1,1,1,1,0,1,1,0,1
bad,151_19,115,1,1,1,0,0,1,1,1,0,1
bad,151_19,116,1,1,1,1,1,1,1,1,1,1
bad,151_19,117,1,1,1,1,1,0,1,1,1,0
bad,151_19,118,1,1,1,1,1,1,1,1,0,1
bad,151_19,119,1,1,1,1,1,1,1,1,1,0
bad,151_19,120,1,0,1,1,1,1,1,0,0,1
bad,151_19,121,1,1,1,1,1,1,1,1,1,1
bad,151_19,122,1,1,1,1,1,1,1,1,1,1
bad,151_19,123,1,1,1,0,1,1,1,0,0,0
bad,151_19,124,1,1,1,1,1,1,1,1,1,1
bad,151_19,125,1,1,1,1,1,1,1,1,1,1
bad,151_19,126,1,1,1,1,1,1,0,1,1,1
bad,151_19,127,1,1,0,1,1,1,1,1,1,1
bad,151_19,128,1,1,1,0,1,0,1,1,1,1
bad,151_19,129,1,1,1,1,1,0,0,1,0,1
bad,151_19,130,1,1,1,1,1,1,1,1,0,1
bad,151_19,131,1,1,1,1,1,1,1,1,1,1
bad,151_19,132,1,1,1,1,1,1,1,1,1,1
bad,151_19,133,1,1,1,1,1,1,1,1,1,1
bad,151_19,134,1,1,1,1,1,1,1,1,0,1
bad,151_19,135,1,1,1,1,1,1,1,1,1,1
bad,151_19,136,1,1,1,1,1,0,1,1,1,1
bad,151_19,137,1,1,1,1,1,1,1,1,1,1
bad,151_19,138,1,1,1,1,0,1,1,1,1,0
bad,151_19,139,0,0,1,1,1,0,0,0,1,1
bad,151_19,140,1,1,1,1,1,0,1,1,1,1
bad,151_19,141,0,1,1,1,1,0,1,1,1,1
bad,151_19,142,1,1,1,1,1,0,1,0,0,1
bad,151_19,143,1,1,1,1,1,1,1,1,0,1
bad,151_19,144,1,1,1,1,1,1,1,0,0,1
bad,151_19,145,1,0,1,1,1,0,1,1,1,1
bad,151_19,146,0,1,1,1,1,1,1,1,0,1
bad,151_19,147,1,1,1,1,1,1,1,1,1,1
bad,151_19,148,1,1,1,1,1,1,1,1,1,1
bad,151_19,149,1,1,1,1,1,1,1,1,1,1
bad,151_19,150,1,1,1,1,1,0,1,0,0,1
bad,151_19,151,1,1,1,1,0,1,1,0,0,1
bad,151_19,152,1,1,1,1,1,1,1,0,1,1
bad,151_19,153,1,1,1,1,1,0,1,1,1,1
bad,151_19,154,0,1,1,1,1,1,1,1,1,1
bad,151_19,155,0,1,1,1,1,1,1,1,0,1
bad,151_19,156,1,1,1,1,1,1,1,1,1,1
bad,151_19,157,1,1,1,1,1,1,0,0,1,1
bad,151_19,158,1,1,1,1,1,0,1,1,1,1
bad,151_19,159,1,1,1,1,1,1,0,1,1,1
bad,151_19,160,1,1,1,1,1,0,1,0,1,1
bad,151_19,161,1,1,1,1,1,1,1,0,1,1
bad,151_19,162,1,1,1,1,1,0,1,1,1,1
bad,151_19,163,1,1,1,1,1,1,1,0,1,0
bad,151_19,164,0,1,0,0,0,0,1,1,1,1
bad,151_19,165,1,1,1,1,1,1,0,1,0,0
bad,151_19,166,1,1,1,0,1,0,1,1,1,1
bad,151_19,167,1,1,1,1,0,1,0,1,0,1
bad,151_19,168,0,1,1,1,1,0,1,1,1,1
bad,151_19,169,0,0,1,1,0,0,1,0,1,1
bad,151_19,170,1,1,1,1,1,0,1,1,0,1
bad,151_19,171,1,1,1,1,1,1,1,1,1,1
bad,151_19,172,0,0,1,1,1,1,0,1,1,1
bad,151_19,173,0,0,1,0,1,1,1,1,0,1
bad,151_19,174,1,1,1,1,1,1,1,0,0,1
bad,151_19,175,0,0,1,1,0,1,0,1,1,1
bad,151_19,176,1,0,0,1,1,1,1,0,1,1
bad,151_19,177,1,1,1,0,1,1,0,1,0,1
bad,151_19,178,1,1,1,0,1,0,1,1,1,1
bad,151_19,179,1,1,1,1,1,0,1,1,1,1
bad,151_19,180,1,1,1,1,1,1,1,1,1,1
bad,151_19,181,1,0,1,1,1,1,0,1,0,1
bad,151_19,182,1,1,1,1,0,1,1,1,0,1
bad,151_19,183,1,1,1,1,1,1,1,1,0,1
bad,151_19,184,0,1,1,1,1,1,1,1,1,1
bad,151_19,185,1,0,1,1,1,1,1,1,1,1
bad,151_19,186,1,0,0,1,1,1,1,1,1,1
bad,151_19,187,1,1,1,1,0,1,1,0,1,1
bad,151_19,188,1,1,1,1,1,1,1,1,0,1
bad,151_19,189,1,1,1,1,1,1,0,1,1,1
bad,151_19,190,0,1,1,1,1,1,1,1,1,1
bad,151_19,191,1,1,1,1,1,1,1,1,0,1
bad,151_19,192,1,0,1,1,1,0,0,1,1,1
bad,151_19,193,1,0,1,0,1,1,0,0,1,1
bad,151_19,194,1,1,1,1,1,1,1,0,1,1
bad,151_19,195,1,1,1,1,1,1,0,1,0,1
bad,151_19,196,1,1,1,1,1,0,1,1,1,0
bad,151_19,197,1,0,1,1,1,1,1,1,1,1
bad,151_19,198,1,0,1,1,1,1,1,0,1,0
bad,151_19,199,1,0,1,1,1,1,1,0,1,1
bad,5_16,0,1,1,1,0,1,1,1,1,1,1
bad,5_16,1,1,1,0,0,1,1,1,1,1,1
bad,5_16,2,1,1,1,1,1,1,1,1,0,1
bad,5_16,3,1,1,1,1,1,1,1,1,1,0
bad,5_16,4,1,1,1,1,0,1,1,1,1,1
bad,5_16,5,1,1,1,1,0,1,0,1,1,1
bad,5_16,6,1,1,1,1,1,1,1,1,1,1
bad,5_16,7,1,1,1,1,1,0,1,1,1,1
bad,5_16,8,0,1,1,1,0,1,0,1,0,1
bad,5_16,9,0,1,0,0,1,1,1,1,0,0
bad,5_16,10,1,1,1,1,1,1,1,1,1,1
bad,5_16,11,1,0,1,1,1,1,1,1,1,1
bad,5_16,12,1,1,1,1,1,1,1,1,0,1
bad,5_16,13,1,1,1,1,1,0,1,0,1,1
bad,5_16,14,1,1,1,1,1,1,1,1,1,1
bad,5_16,15,0,1,0,1,1,1,1,1,1,1
bad,5_16,16,1,1,1,1,1,1,1,1,1,1
bad,5_16,17,1,1,1,1,1,1,1,1,1,1
bad,5_16,18,1,1,1,1,1,1,1,1,1,1
bad,5_16,19,1,1,0,1,1,1,1,0,1,1
bad,5_16,20,1,1,1,1,1,1,1,1,1,1
bad,5_16,21,1,0,0,1,1,1,1,1,1,1
bad,5_16,22,1,1,0,1,0,1,1,1,0,1
bad,5_16,23,1,1,1,1,1,1,1,1,1,1
bad,5_16,24,1,1,1,1,0,1,1,1,0,1
bad,5_16,25,0,1,0,1,1,1,1,1,1,1
bad,5_16,26,1,1,1,1,1,1,1,1,1,1
bad,5_16,27,1,1,1,1,1,1,1,0,1,1
bad,5_16,28,0,1,1,0,1,1,1,0,1,1
bad,5_16,29,1,1,1,1,1,1,1,1,0,1
bad,5_16,30,1,1,1,1,1,1,1,1,1,0
bad,5_16,31,1,1,1,0,1,1,1,1,1,1
bad,5_16,32,0,1,0,1,0,1,1,1,1,1
bad,5_16,33,1,1,1,1,1,1,1,1,0,1
bad,5_16,34,1,1,1,1,1,1,1,1,1,1
bad,5_16,35,0,1,1,1,1,1,0,0,0,1
bad,5_16,36,0,1,1,1,1,0,1,1,1,1
bad,5_16,37,1,1,1,1,1,1,1,1,1,0
bad,5_16,38,1,1,1,1,0,1,1,1,1,1
bad,5_16,39,1,1,1,1,1,0,1,1,1,1
bad,5_16,40,0,1,1,1,1,1,1,1,1,1
bad,5_16,41,1,1,1,1,0,1,1,1,1,1
bad,5_16,42,1,1,0,1,1,1,1,1,1,1
bad,5_16,43,1,1,0,1,1,1,1,1,0,1
bad,5_16,44,0,1,1,1,1,1,1,1,1,1
bad,5_16,45,0,0,1,0,1,1,1,1,1,1
bad,5_16,46,1,1,1,1,1,1,1,1,1,1
bad,5_16,47,1,1,0,1,1,1,1,1,1,1
bad,5_16,48,1,1,1,1,1,1,1,0,1,1
bad,5_16,49,1,1,0,1,1,1,1,1,1,1
bad,5_16,50,1,1,1,1,1,1,1,1,1,1
bad,5_16,51,1,1,1,1,0,1,1,1,0,1
bad,5_16,52,0,1,1,1,1,1,1,1,1,1
bad,5_16,53,1,1,0,1,1,1,1,1,1,1
bad,5_16,54,1,1,1,1,1,1,1,1,1,1
bad,5_16,55,1,1,1,1,0,1,1,1,1,0
bad,5_16,56,0,1,1,1,1,1,1,1,1,0
bad,5_16,57,1,1,1,1,1,1,1,1,1,1
bad,5_16,58,0,1,1,1,1,1,1,0,1,1
bad,5_16,59,1,0,0,1,1,1,1,1,0,1
bad,5_16,60,1,1,1,1,1,1,1,1,1,1
bad,5_16,61,1,1,1,1,1,1,1,1,1,1
bad,5_16,62,1,0,1,1,1,1,0,1,1,0
bad,5_16,63,1,1,1,1,0,1,1,1,1,1
bad,5_16,64,1,0,0,1,0,0,0,0,1,1
bad,5_16,65,1,0,0,0,1,1,1,0,1,1
bad,5_16,66,1,1,0,1,1,1,1,1,1,1
bad,5_16,67,0,1,0,1,1,1,0,1,0,1
bad,5_16,68,1,1,1,1,1,1,1,1,1,0
bad,5_16,69,1,1,1,1,1,1,1,1,1,1
bad,5_16,70,1,1,1,1,0,1,1,1,1,1
bad,5_16,71,1,1,1,1,1,1,1,1,1,1
bad,5_16,72,0,0,1,1,1,1,1,1,0,1
bad,5_16,73,0,1,1,1,0,1,1,1,1,1
bad,5_16,74,1,1,1,1,1,0,1,1,1,1
bad,5_16,75,0,1,1,1,1,1,0,1,1,1
bad,5_16,76,1,0,0,0,0,1,1,1,1,0
bad,5_16,77,1,1,1,1,1,1,1,1,1,0
bad,5_16,78,1,1,1,1,1,1,1,1,1,1
bad,5_16,79,1,0,1,1,0,1,1,0,0,1
bad,5_16,80,1,1,1,1,1,1,1,1,1,1
bad,5_16,81,0,1,1,1,1,1,1,1,1,0
bad,5_16,82,1,1,0,1,1,1,0,0,1,1
bad,5_16,83,1,1,1,1,1,1,1,1,1,1
bad,5_16,84,1,1,0,1,1,0,1,1,1,1
bad,5_16,85,1,1,1,1,0,1,1,1,1,1
bad,5_16,86,1,1,0,1,1,1,1,1,1,0
bad,5_16,87,1,1,1,1,1,1,1,1,1,1
bad,5_16,88,1,1,1,0,1,1,1,1,1,1
bad,5_16,89,0,1,1,1,1,1,1,1,1,1
bad,5_16,90,1,1,0,1,1,1,1,1,1,1
bad,5_16,91,1,1,1,1,1,1,1,1,0,1
bad,5_16,92,1,1,1,0,1,1,1,0,1,1
bad,5_16,93,1,1,1,1,1,1,1,1,1,0
bad,5_16,94,0,1,1,1,1,1,1,1,1,1
bad,5_16,95,1,1,0,1,0,1,1,1,0,1
bad,5_16,96,1,0,1,1,1,1,1,1,1,1
bad,5_16,97,1,1,1,0,0,0,1,1,0,1
bad,5_16,98,1,1,1,1,1,1,1,1,1,1
bad,5_16,99,1,1,0,1,0,1,1,1,0,1
bad,5_16,100,0,1,1,1,1,1,1,1,1,1
bad,5_16,101,1,1,1,1,1,1,1,1,1,1
bad,5_16,102,1,0,1,1,1,1,1,1,1,1
bad,5_16,103,1,1,1,1,1,1,1,1,1,1
bad,5_16,104,1,0,1,1,1,1,1,1,1,1
bad,5_16,105,1,1,1,1,1,1,1,1,1,1
bad,5_16,106,1,1,1,0,0,0,1,1,0,0
bad,5_16,107,0,1,0,1,1,1,1,1,1,1
bad,5_16,108,1,1,1,1,1,1,1,1,1,1
bad,5_16,109,0,1,1,0,1,1,1,1,1,1
bad,5_16,110,0,1,1,1,1,1,1,1,0,0
bad,5_16,111,1,0,0,1,1,1,0,1,1,1
bad,5_16,112,1,1,1,1,1,1,1,1,1,1
bad,5_16,113,1,1,1,1,1,1,1,1,1,0
bad,5_16,114,1,1,1,1,1,1,1,1,1,1
bad,5_16,115,1,1,1,1,1,1,1,1,1,1
bad,5_16,116,1,1,1,1,1,1,1,1,1,1
bad,5_16,117,1,1,1,1,0,1,1,1,1,1
bad,5_16,118,1,1,1,1,1,1,1,1,1,1
bad,5_16,119,1,1,0,1,1,1,1,1,1,1
bad,5_16,120,1,1,1,1,1,1,0,1,1,1
bad,5_16,121,1,0,1,0,1,1,1,1,1,0
bad,5_16,122,1,0,1,1,1,1,1,1,1,1
bad,5_16,123,1,1,1,1,1,1,1,1,1,1
bad,5_16,124,1,0,0,1,1,1,1,1,1,1
bad,5_16,125,1,0,0,1,1,1,0,1,1,1
bad,5_16,126,0,1,1,1,1,1,0,1,0,1
bad,5_16,127,1,1,0,1,0,1,1,1,1,1
bad,5_16,128,1,1,0,1,1,1,1,1,0,1
bad,5_16,129,0,0,1,1,1,0,1,1,1,1
bad,5_16,130,1,1,1,1,1,1,1,1,1,1
bad,5_16,131,0,1,1,1,1,1,0,1,1,1
bad,5_16,132,1,1,1,1,1,1,1,1,1,1
bad,5_16,133,1,0,1,1,1,1,1,0,1,1
bad,5_16,134,1,0,1,1,1,1,1,0,1,0
bad,5_16,135,1,1,1,1,1,1,1,1,1,0
bad,5_16,136,1,1,1,1,0,0,1,0,1,1
bad,5_16,137,1,1,1,1,1,1,1,1,1,1
bad,5_16,138,1,1,0,1,1,1,1,0,1,1
bad,5_16,139,1,1,1,1,1,1,1,1,1,1
bad,5_16,140,1,1,1,1,1,1,1,1,1,0
bad,5_16,141,1,0,1,0,1,1,1,1,1,1
bad,5_16,142,0,1,1,1,0,1,1,1,0,1
bad,5_16,143,1,1,1,1,1,1,1,1,1,0
bad,5_16,144,1,1,1,1,1,1,1,1,1,0
bad,5_16,145,1,1,1,1,1,1,1,1,1,1
bad,5_16,146,1,0,1,1,1,1,1,1,1,1
bad,5_16,147,0,1,1,1,0,1,0,1,1,1
bad,5_16,148,1,1,1,1,1,1,1,1,1,0
bad,5_16,149,1,1,1,1,1,1,1,0,0,1
bad,5_16,150,1,1,1,1,1,1,1,1,1,1
bad,5_16,151,0,1,1,1,1,1,1,1,1,1
bad,5_16,152,1,1,1,1,1,1,1,0,0,1
bad,5_16,153,1,1,0,1,1,1,1,1,0,1
bad,5_16,154,1,1,0,1,0,1,1,1,1,1
bad,5_16,155,1,1,1,1,0,1,1,1,0,1
bad,5_16,156,1,1,1,1,1,1,1,1,1,0
bad,5_16,157,1,1,1,1,1,1,1,1,1,1
bad,5_16,158,1,1,0,0,1,1,0,0,1,1
bad,5_16,159,1,0,1,1,1,1,0,1,1,1
bad,5_16,160,1,1,1,1,1,1,1,1,1,1
bad,5_16,161,1,1,1,1,1,1,1,1,1,0
bad,5_16,162,0,0,1,1,1,1,0,1,1,0
bad,5_16,163,1,1,1,1,1,0,1,1,1,1
bad,5_16,164,0,1,1,0,1,1,1,1,0,0
bad,5_16,165,1,0,1,0,0,1,0,1,1,1
bad,5_16,166,0,1,1,1,1,1,0,1,1,1
bad,5_16,167,0,0,0,1,1,1,1,1,1,1
bad,5_16,168,1,1,1,1,0,1,1,1,0,1
bad,5_16,169,1,0,0,1,1,1,1,1,1,0
